Send Alert On,發送警示在,
Send Email Alert,發送郵件提醒,
Send Email Print Attachments as PDF (Recommended),發送郵件列印附件為PDF格式（推薦）,
Send Email for Successful Backup,發送電子郵件以成功備份,
Send Email for Successful backup,备份成功发送电子邮件,
Send Me A Copy of Outgoing Emails,給我發送電子郵件的副本,
Send Notification To,通知发送到,
Send Notification to,通知發送到,
Send Notifications For Documents Followed By Me,发送我关注单据变更通知给我,
Send Notifications For Email Threads,发送邮件沟通通知给我,
Send Notifications To,發送通知給,
Send Now,立即發送,
Send Print as PDF,發送列印為PDF,
Send Read Receipt,發送閱讀回執,
Send System Notification,发送系统通知,
Send To All Assignees,发送给所有待办执行人,
Send Unsubscribe Link,發送退訂鏈接,
Send Welcome Email,發送歡迎電子郵件,
Send alert if date matches this field's value,發送警示，如果日期匹配該欄位的值,
Send alert if this field's value changes,發送警示，如果這個欄位的值改變,
Send an email reminder in the morning,在早上發送電子郵件提醒,
Send days before or after the reference date,之前或基準日後發送天,
Send enquiries to this email address,發送諮詢到這個郵箱地址,
Send login link,发送登录链接,
Send me a copy,抄送给自己,
Send only if there is any data,僅發送，如果有任何數據,
Send unsubscribe message in email,發送電子郵件退訂消息,
Sender,寄件人,
Sender Email,發件人電子郵件,
Sender Field should have Email in options,发件人字段中应有电子邮件选项,
Sender Name,發件人名稱,
Sendgrid,Sendgrid,
Sending,發出,
Sent,已送出,
Sent On,發送於,
Sent Read Receipt,發送閱讀回執,
Sent To,發給,
Sent or Received,發送或接收,
Sent/Received Email,已發送/已接收電子郵件,
Separator,分隔器,
Sequence Id,并行顺序号,
Series List for this Transaction,本交易系列表,
Series Updated for {},单据类型 {} 的编号模板已更新,
Series {0} already used in {1},系列{0}已經被應用在{1},
Server Action,服务器动作,
Server Error,服務器錯誤,
Server IP,服務器IP,
Server Script,Python脚本,
Server Scripts are disabled. Please enable server scripts from bench configuration.,服务器(python)脚本已禁用，可通过后台bench命令 bench set-config -g server_script_enabled 1 启用,
Service,服務,
Session Default,会话默认,
Session Default Settings,会话默认设置,
Session Defaults,会话默认值,
Session Defaults Saved,会话默认值已保存,
Session Expired,會話已過期,
Session Expiry (idle timeout),会话超时(无操作超时),
Session Expiry must be in format {0},會話到期格式必須是{0},
Set,集合,Field value is set
Set Banner from Image,從圖像設置橫幅,
Set Chart,設置圖表,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","设置此数据面板图表的默认选项，例如：颜色：[""#d1d8dd"", ""#ff5858""]",
Set Dynamic Filters,设置动态过滤器,
Set Filters,设置过滤条件,
Set Filters for {0},为{0}设置过滤器,
Set Naming Series options on your transactions.,设置单据编号模板选项,
Set New Password,設定新密碼,
Set Number of Backups,設置備份數量,
Set Password,設置密碼,
Set Permissions,設置權限,
Set Property After Alert,警報後設置屬性,
Set Quantity,設置數量,
Set Role For,集角色,
Set User Permissions,設定用戶權限,
Set Value,設定值,
Set all private,设为私有,
Set all public,设为公共,
Set as Default,設為預設,
Set as Default Theme,设为默认主题,
Set by user,用户输入,
Set non-standard precision for a Float or Currency field,設置非標精度浮點數或貨幣領域,
Set only once,仅设置一次,
Setting this Address Template as default as there is no other default,設置此地址模板為預設當沒有其它的預設值,
Setting up Global Search documents.,设置全局搜索单据,
Setting up your system,設置您的系統,
Settings,設定,
Settings Dropdown,设置下拉菜单,
Settings for Contact Us Page,設定「聯絡我們」的頁面,
Settings for the About Us Page,設置關於我們頁面,
Setup,設定,
Setup > Customize Form,设置&gt;自定义表格,
Setup > User,设置&gt;用户,
Setup > User Permissions,设置&gt;用户权限,
Setup Auto Email,設置自動電子郵件,
Setup Complete,安裝完成,
Setup Series for transactions,设置单据编号模板,
Setup Wizard,設置嚮導,
Share,分享,
Share With,分享,
Share this document with,分享這個文件,
Share {0} with,分享给{0},
Shared,分享,
Shared with the following Users with Read access:{0},与具有读取权限的以下用户共享：{0},
Shipping,航運,
Shipping Address,送貨地址,
Shop,店,
Short Name,簡稱,
Short keyboard patterns are easy to guess,短鍵盤模式容易被猜中,
Shortcuts,快捷方式,
Show,显示,
Show Account Deletion Link in My Account Page,在我的账号页显示删除账号链接,
Show Attachments,顯示附件,
Show Calendar,顯示日曆,
Show Currency Symbol on Right Side,在金额右边显示货币符号,
Show Dashboard,显示数据面板,
Show Document,显示文件,
Show Failed Logs,显示出错信息,
Show Form Tour,表演表格之旅,
Show Full Error and Allow Reporting of Issues to the Developer,顯示完整錯誤並允許向開發人員報告問題,
Show Full Form?,显示完整表格？,
Show Keyboard Shortcuts,显示键盘快捷键,
Show Language Picker,显示语言选择框,
Show Line Breaks after Sections,章節後，顯示換行符,
Show More Activity,显示更多操作记录,
Show Percentage Stats,显示统计百分比,
Show Permissions,顯示權限,
Show Preview,预览,
Show Preview Popup,显示链接字段鼠标悬停预览弹窗,
Show Report,顯示報告,
Show Section Headings,顯示部分標題,
Show Sidebar,顯示側邊欄,
Show Tags,顯示標籤,
Show Title,顯示標題,
Show Title in Link Fields,在链接字段中以标题字段值显示,
Show Totals,顯示總計,
Show Traceback,显示回溯,
Show Warnings,显示警告信息,
Show Weekends,顯示週末,
Show all Versions,顯示所有版本,
Show as cc,顯示為CC,
Show full form instead of a quick entry modal,显示完整表格，而不是快速输入模式,
Show in Module Section,在顯示模塊部分,
Show in filter,在過濾器中顯示,
Show more details,查看更多詳情,
Show percentage difference according to this time interval,根据此频率显示百分比差异,
"Show title in browser window as ""Prefix - title""",標題顯示在瀏覽器窗口中的“前綴 - 標題”,
Show {0} List,查看 {0} 清单,
Showing only Numeric fields from Report,僅顯示報告中的數字字段,
Showing only first {0} rows out of {1},仅显示{1}中的前{0}行,
Sidebar,侧边栏,
Sidebar Items,邊欄項目,
Sidebar Settings,側邊欄的設置,
Sidebar and Comments,邊欄和評論,
Sign Up is disabled,註冊被禁用,
Sign up,報名,
Signature,簽名,
Signup Disabled,注册已禁用,
Signups have been disabled for this website.,该网站的注册已被禁用。,
"Simple Python Expression, Example: Status in (""Closed"", ""Cancelled"")",简单的Python表达式，示例：状态（“已关闭”，“已取消”）,
"Simple Python Expression, Example: Status in (""Invalid"")",简单的Python表达式，示例：状态（“无效”）,
"Simple Python Expression, Example: status == 'Open' and type == 'Bug'",简单的Python表达式，例如：status ==&#39;Open&#39;并输入==&#39;Bug&#39;,
Simultaneous Sessions,並發會話,
Single DocTypes cannot be customized.,不支持定制单笔记录单据类型,
Single Types have only one record no tables associated. Values are stored in tabSingles,單一類型只有一個記錄關聯的表。值被存儲在tabSingles,
Size,大小,
Skip,跳过,
Skip Authorization,跳過授權,
Skip Step,跳过步骤,
Skipping Duplicate Column {0},跳过重复的列{0},
Skipping Untitled Column,跳过无标题列,
Skipping column {0},跳过列{0},
Skype,Skype的,
Slack,鬆弛,
Slack Channel,鬆弛頻道,
Slack Webhook Error,Slack Webhook錯誤,
Slack Webhook URL,Slack Webhook網址,
Slideshow,連續播放,
Slideshow Items,幻燈片項目,
Slideshow Name,幻燈片放映名稱,
Slideshow like display for the website,幻燈片一樣顯示的網站,
Small Text,小文,
Smaller number higher priority,数字越小，优先级越高,
Smallest Currency Fraction Value,最小的貨幣分數值,
Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,最小的循環部分單元（硬幣）。對於如1％用於美元，因此應輸入為0.01,
Social,社會,
Social Link Settings,社交链接设置,
Social Link Type,社交链接类型,
Social Login Key,社交登錄密鑰,
Social Login Provider,社交登錄提供商,
Social Logins,社交登錄,
Soft-Bounced,軟退回,
Some columns might get cut off when printing to PDF. Try to keep number of columns under 10.,打印到PDF时，某些列可能会被切断。尽量保持列数低于10。,
Some of the features might not work in your browser. Please update your browser to the latest version.,您的瀏覽器中的某些功能可能無法正常工作。請將您的瀏覽器更新到最新版本。,
Something went wrong,出了些問題,
Something went wrong during the token generation. Click on {0} to generate a new one.,在令牌生成期间出了点问题。单击{0}以生成新的。,
Sorry! I could not find what you were looking for.,對不起！我無法找到你所期待的。,
Sorry! You are not permitted to view this page.,對不起！你不允許查看此頁面。,
Sort Ascending,升序,
Sort Descending,倒序,
Sort Field,排序欄位,
Sort Options,按选项值排序,
Sort Order,排序,
Sort field {0} must be a valid fieldname,排序字段{0}必須是有效的字段名,
Source,来源,
Source Name,源名稱,
Source Text,源文本,
Spacer,空白分隔线,
Spam,垃圾郵件,
SparkPost,SparkPost,
Special Characters are not allowed,特殊字符是不允許,
Splash Image,启动图像,
Sr,序號,
Stack Trace,调用栈,
Standard,標準,
"Standard DocType cannot have default print format, use Customize Form",標準DocType不能具有默認打印格式，請使用自定義表單,
Standard Not Set,未设定标准,
Standard Print Format cannot be updated,標準列印格式不能被更新,
Standard Print Style cannot be changed. Please duplicate to edit.,標準打印樣式無法更改。請重複編輯。,
Standard Sidebar Menu,標準工具欄菜單,
Standard rich text editor with controls,带控件的标准RTF编辑器,
Standard roles cannot be disabled,標準的角色不能被禁用,
Standard roles cannot be renamed,標準的角色不能被重命名,
Standings,排名,
Start,開始,
Start Date,開始日期,
Start Date Field,開始日期字段,
Start Import,開始導入,
